Wavelength,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12
1136.000000,0.363729,0.381653,0.229021,0.281280,0.281933,0.354560,0.229769,0.514393,0.482086,0.535780,0.369239,0.496534
1137.000000,0.361279,0.381819,0.229172,0.279699,0.277224,0.355660,0.229635,0.513421,0.479638,0.532747,0.366873,0.495537
1138.000000,0.362654,0.381838,0.228851,0.277408,0.279371,0.352477,0.229792,0.513529,0.480278,0.532604,0.369026,0.495520
1139.000000,0.362030,0.380764,0.226445,0.278167,0.278367,0.353324,0.226907,0.513717,0.478863,0.531118,0.369618,0.493658
1140.000000,0.361418,0.381201,0.226569,0.277846,0.278625,0.352401,0.226644,0.512107,0.477140,0.528853,0.367175,0.492730
1141.000000,0.361804,0.380308,0.224824,0.275869,0.277967,0.350192,0.225429,0.511169,0.475240,0.529405,0.366494,0.491370
1142.000000,0.360761,0.380084,0.222854,0.276006,0.276518,0.348480,0.224567,0.509509,0.474791,0.529485,0.365018,0.491562
1143.000000,0.360431,0.379119,0.222449,0.274300,0.276280,0.346711,0.223996,0.508269,0.475178,0.528444,0.365596,0.490372
1144.000000,0.359887,0.378674,0.221355,0.275653,0.274781,0.347037,0.223578,0.508350,0.471267,0.526648,0.363627,0.487184
1145.000000,0.359145,0.376688,0.219894,0.274541,0.275549,0.347138,0.223535,0.505938,0.470380,0.524575,0.363152,0.484781
1146.000000,0.356568,0.376142,0.219945,0.272050,0.272460,0.344483,0.222435,0.506267,0.469358,0.525757,0.360530,0.484546
1147.000000,0.357978,0.375491,0.218666,0.273362,0.274512,0.344596,0.220215,0.505590,0.468369,0.524604,0.360769,0.483066
1148.000000,0.356876,0.374253,0.215747,0.272263,0.273103,0.341952,0.221717,0.502424,0.467549,0.524092,0.360861,0.483489
1149.000000,0.355685,0.372840,0.214584,0.272139,0.272025,0.342116,0.220511,0.501475,0.467298,0.522031,0.360589,0.482261
1150.000000,0.358176,0.372024,0.215550,0.270528,0.271660,0.340116,0.217802,0.500519,0.465567,0.519670,0.359799,0.478985
1151.000000,0.357747,0.370653,0.213192,0.269411,0.271109,0.340091,0.219059,0.498486,0.463926,0.520932,0.356461,0.477928
1152.000000,0.356899,0.371001,0.213187,0.268730,0.271938,0.338568,0.217289,0.498367,0.462894,0.519428,0.355735,0.475864
1153.000000,0.355312,0.369589,0.212537,0.268248,0.273243,0.336775,0.215928,0.499016,0.461988,0.519863,0.356964,0.476132
1154.000000,0.355923,0.368121,0.209353,0.268087,0.270594,0.336197,0.215562,0.495543,0.458425,0.517531,0.354797,0.474603
1155.000000,0.354096,0.367220,0.208077,0.267495,0.268172,0.334810,0.214295,0.496784,0.459917,0.516485,0.355600,0.474084
1156.000000,0.353797,0.365768,0.210025,0.266434,0.268728,0.333317,0.213980,0.493895,0.456757,0.515973,0.352234,0.472437
1157.000000,0.352009,0.367052,0.207564,0.265477,0.268131,0.334598,0.212735,0.495310,0.455876,0.513984,0.352924,0.471194
1158.000000,0.353006,0.365247,0.205654,0.264824,0.265892,0.332040,0.211323,0.491382,0.455397,0.512960,0.352145,0.467686
1159.000000,0.352175,0.363400,0.204001,0.266959,0.264915,0.329083,0.208748,0.490789,0.453719,0.512533,0.351818,0.467248
1160.000000,0.350317,0.364168,0.203288,0.262956,0.265471,0.329550,0.210415,0.488895,0.453022,0.510737,0.349465,0.467473
1161.000000,0.351074,0.361898,0.201475,0.262446,0.265702,0.329978,0.208631,0.487992,0.451422,0.510458,0.347689,0.464640
1162.000000,0.350551,0.360153,0.202420,0.265577,0.262644,0.327197,0.208902,0.488897,0.449742,0.511659,0.348991,0.462211
1163.000000,0.351934,0.361687,0.199636,0.261985,0.262899,0.328356,0.207728,0.486919,0.450317,0.509800,0.348512,0.463314
1164.000000,0.350537,0.359239,0.200389,0.259469,0.263559,0.324907,0.206026,0.486365,0.448261,0.508108,0.348164,0.460605
1165.000000,0.349163,0.358483,0.197785,0.260980,0.262398,0.325181,0.206529,0.482920,0.446629,0.508400,0.345974,0.460932
1166.000000,0.348911,0.358055,0.196040,0.258520,0.263146,0.324636,0.204850,0.483800,0.445804,0.505080,0.346290,0.458549
1167.000000,0.348219,0.358287,0.195565,0.259637,0.259698,0.322981,0.203955,0.481093,0.443203,0.507460,0.345188,0.457001
1168.000000,0.347487,0.356303,0.192286,0.257822,0.262845,0.320099,0.202807,0.479658,0.444893,0.503582,0.345221,0.457366
1169.000000,0.346126,0.354231,0.193720,0.256903,0.258345,0.319485,0.203791,0.480177,0.440455,0.505131,0.343048,0.453442
1170.000000,0.346580,0.355132,0.192615,0.258270,0.257251,0.320565,0.200566,0.479124,0.440495,0.504221,0.340587,0.454937
1171.000000,0.345511,0.353272,0.192568,0.256554,0.258625,0.317571,0.200140,0.477920,0.438953,0.499576,0.341473,0.451640
1172.000000,0.344538,0.354825,0.188830,0.256295,0.256961,0.318348,0.198419,0.477573,0.437790,0.501916,0.340864,0.451239
1173.000000,0.345835,0.352130,0.190867,0.255100,0.257477,0.315955,0.199589,0.476734,0.436555,0.499299,0.340540,0.450067
1174.000000,0.345256,0.349103,0.189532,0.253575,0.256871,0.315556,0.197500,0.476353,0.435154,0.498164,0.337748,0.448309
1175.000000,0.342624,0.350917,0.188989,0.253995,0.256187,0.313077,0.196845,0.472736,0.436052,0.498422,0.338241,0.446840
1176.000000,0.343841,0.351741,0.186729,0.253968,0.254990,0.312922,0.196046,0.474492,0.432621,0.496071,0.338708,0.446123
1177.000000,0.344518,0.350625,0.186860,0.252281,0.255725,0.311743,0.195888,0.473957,0.433795,0.496780,0.337036,0.444396
1178.000000,0.344147,0.350150,0.183461,0.253348,0.254446,0.311953,0.193854,0.470816,0.432472,0.494554,0.336151,0.446318
1179.000000,0.343686,0.346587,0.184754,0.251809,0.255350,0.310952,0.192157,0.468645,0.430481,0.494909,0.337696,0.442850
1180.000000,0.342279,0.347825,0.182402,0.250597,0.253561,0.310476,0.194172,0.468085,0.430462,0.495325,0.334070,0.443495
1181.000000,0.340983,0.345516,0.180678,0.250077,0.252285,0.308701,0.190933,0.468188,0.428867,0.493654,0.335741,0.442401
1182.000000,0.340340,0.345807,0.180386,0.249418,0.251084,0.307465,0.193251,0.469872,0.427050,0.492207,0.334914,0.440806
1183.000000,0.341372,0.343675,0.180723,0.247500,0.252135,0.307808,0.193326,0.467109,0.426218,0.492430,0.333073,0.439411
1184.000000,0.341019,0.343691,0.179127,0.248147,0.250588,0.305851,0.190994,0.465738,0.427153,0.489828,0.332689,0.438879
1185.000000,0.341548,0.343067,0.179588,0.247960,0.250072,0.307242,0.191869,0.464962,0.426323,0.489764,0.332129,0.438431
1186.000000,0.340991,0.344073,0.176693,0.246842,0.251530,0.305361,0.189978,0.463646,0.425217,0.489566,0.331812,0.437171
1187.000000,0.339399,0.343429,0.175691,0.247131,0.248820,0.304489,0.191056,0.465196,0.423874,0.490202,0.330522,0.434752
1188.000000,0.337936,0.342383,0.178538,0.246368,0.251622,0.304646,0.188478,0.463612,0.423401,0.489265,0.330195,0.433788
1189.000000,0.338519,0.340257,0.177446,0.246691,0.249997,0.303506,0.186069,0.465219,0.422628,0.488864,0.329797,0.436441
1190.000000,0.338724,0.340821,0.174901,0.246170,0.249438,0.301354,0.187878,0.463195,0.420605,0.487799,0.329380,0.431664
1191.000000,0.337982,0.339937,0.175385,0.245281,0.248108,0.301410,0.189212,0.462877,0.421849,0.486562,0.328967,0.433901
1192.000000,0.337294,0.341128,0.175877,0.243373,0.249586,0.303020,0.187610,0.461318,0.421784,0.488389,0.326634,0.432918
1193.000000,0.337823,0.341038,0.174777,0.246176,0.248515,0.301569,0.186155,0.460016,0.420841,0.485782,0.328593,0.432803
1194.000000,0.336774,0.340543,0.174039,0.243907,0.247545,0.299358,0.186619,0.459815,0.422093,0.486506,0.327611,0.431034
1195.000000,0.336368,0.338384,0.174551,0.243651,0.248162,0.300977,0.186905,0.458935,0.418909,0.485610,0.325939,0.432099
1196.000000,0.337035,0.336078,0.172322,0.243093,0.246028,0.299685,0.185517,0.460865,0.418881,0.485949,0.327147,0.431572
1197.000000,0.336059,0.336756,0.172714,0.242669,0.245842,0.299020,0.187924,0.459254,0.419343,0.484474,0.326831,0.433786
1198.000000,0.336453,0.339676,0.172327,0.244444,0.246142,0.298433,0.184499,0.460312,0.419162,0.485853,0.328226,0.430859
1199.000000,0.336240,0.337611,0.171766,0.244047,0.247414,0.300293,0.185763,0.459250,0.416764,0.485929,0.326174,0.431823
1200.000000,0.334594,0.337046,0.171376,0.242887,0.246883,0.297075,0.185292,0.458612,0.419055,0.485322,0.327168,0.428766
1201.000000,0.335029,0.339250,0.171597,0.242136,0.247774,0.297983,0.183625,0.457560,0.418528,0.484296,0.327693,0.431118
1202.000000,0.336734,0.338709,0.171350,0.242683,0.245661,0.298752,0.183720,0.458891,0.416026,0.483541,0.325516,0.430200
1203.000000,0.333930,0.337332,0.170090,0.241978,0.247031,0.300054,0.185007,0.458266,0.417934,0.486664,0.325954,0.430163
1204.000000,0.332779,0.336903,0.171794,0.241574,0.246234,0.298905,0.184003,0.459316,0.417187,0.482745,0.327611,0.430138
1205.000000,0.332847,0.336980,0.169901,0.241981,0.245315,0.297411,0.184090,0.457662,0.417525,0.484540,0.326015,0.431565
1206.000000,0.334559,0.337279,0.170575,0.241099,0.246571,0.299723,0.182033,0.458991,0.416661,0.483942,0.326087,0.430160
1207.000000,0.334389,0.338618,0.170444,0.241709,0.246064,0.296805,0.184267,0.460047,0.418474,0.483526,0.325254,0.429208
1208.000000,0.334078,0.337431,0.171072,0.241596,0.245462,0.298422,0.183863,0.458743,0.419916,0.483779,0.326319,0.429505
1209.000000,0.335253,0.337750,0.168600,0.241948,0.246111,0.298670,0.183500,0.459352,0.418552,0.483116,0.325585,0.431106
1210.000000,0.331217,0.338232,0.171642,0.240696,0.245933,0.297354,0.183935,0.459267,0.416296,0.484113,0.323806,0.430944
1211.000000,0.334143,0.335956,0.170134,0.242014,0.245919,0.299014,0.183198,0.460753,0.418945,0.484088,0.325316,0.429213
1212.000000,0.335172,0.337966,0.172118,0.240403,0.245686,0.297911,0.183070,0.459418,0.418702,0.486559,0.324542,0.431543
1213.000000,0.332351,0.337024,0.170533,0.240759,0.244834,0.299253,0.183495,0.459967,0.418067,0.485088,0.325911,0.430268
1214.000000,0.332973,0.334933,0.171100,0.240841,0.246269,0.296878,0.183369,0.459480,0.419826,0.484692,0.324973,0.432146
1215.000000,0.332478,0.335472,0.173224,0.240352,0.245462,0.299235,0.186129,0.459020,0.420688,0.484935,0.326478,0.431296
1216.000000,0.332218,0.336753,0.171217,0.242509,0.245327,0.298694,0.184995,0.458892,0.419506,0.486405,0.326171,0.432247
1217.000000,0.332671,0.338494,0.172940,0.240608,0.246204,0.300484,0.183268,0.461699,0.418926,0.483823,0.325021,0.432443
1218.000000,0.334313,0.338286,0.171968,0.240976,0.247288,0.299539,0.186443,0.459781,0.418982,0.484860,0.325936,0.434999
1219.000000,0.334612,0.338585,0.172591,0.243041,0.246861,0.301102,0.184161,0.461918,0.420779,0.483405,0.327223,0.434404
1220.000000,0.332330,0.340598,0.172511,0.241339,0.246277,0.300648,0.184827,0.461993,0.421767,0.486160,0.327938,0.435815
1221.000000,0.334462,0.337640,0.173572,0.241858,0.246381,0.300317,0.185914,0.462923,0.421908,0.486757,0.326088,0.438028
1222.000000,0.332484,0.339160,0.172337,0.241182,0.247743,0.301554,0.183279,0.461940,0.422266,0.485239,0.326106,0.435785
1223.000000,0.334093,0.339784,0.172352,0.243186,0.244874,0.301896,0.185259,0.462134,0.424064,0.488012,0.329379,0.437871
1224.000000,0.332135,0.339050,0.173024,0.243369,0.248242,0.301924,0.185181,0.463791,0.424526,0.486216,0.327652,0.436324
1225.000000,0.332246,0.340134,0.174101,0.243439,0.245752,0.299521,0.186230,0.463627,0.424850,0.486965,0.327997,0.438955
1226.000000,0.332364,0.338838,0.174129,0.243425,0.246400,0.301204,0.186676,0.463211,0.426071,0.487814,0.327418,0.437590
1227.000000,0.335058,0.342190,0.175418,0.243156,0.247497,0.303952,0.186519,0.466919,0.425219,0.489688,0.328632,0.439096
1228.000000,0.332605,0.340451,0.176378,0.242760,0.250384,0.301702,0.186772,0.464741,0.425416,0.487647,0.330397,0.440385
1229.000000,0.330916,0.343525,0.174469,0.242678,0.250099,0.304237,0.188267,0.465103,0.426637,0.489219,0.329206,0.441293
1230.000000,0.332455,0.341830,0.175087,0.244997,0.249341,0.304462,0.187817,0.466430,0.427228,0.490134,0.330291,0.440090
1231.000000,0.330980,0.343267,0.174764,0.244691,0.249208,0.303434,0.187876,0.468511,0.426438,0.490368,0.329532,0.441272
1232.000000,0.330699,0.342567,0.178611,0.243456,0.247210,0.302571,0.188305,0.465686,0.428622,0.490853,0.328756,0.443539
1233.000000,0.331936,0.342976,0.177266,0.244415,0.249451,0.304404,0.190320,0.469624,0.430958,0.491463,0.329378,0.443357
1234.000000,0.330887,0.342813,0.177820,0.244304,0.248970,0.307457,0.188986,0.468151,0.431344,0.490605,0.329222,0.443132
1235.000000,0.330952,0.343909,0.176375,0.243706,0.248928,0.304919,0.188629,0.469939,0.431763,0.493311,0.330835,0.445270
1236.000000,0.330494,0.344502,0.178085,0.245243,0.250125,0.305386,0.187565,0.469613,0.432065,0.491978,0.332115,0.446037
1237.000000,0.330609,0.343794,0.178960,0.244881,0.249725,0.305575,0.188369,0.472898,0.434079,0.492313,0.331322,0.447151
1238.000000,0.330477,0.344848,0.178554,0.244574,0.251289,0.308173,0.189664,0.471648,0.432265,0.494373,0.331118,0.448322
1239.000000,0.327880,0.344755,0.180229,0.244277,0.248706,0.307091,0.190347,0.471432,0.433052,0.492863,0.330895,0.449077
1240.000000,0.330233,0.348054,0.181800,0.244418,0.250936,0.307073,0.190220,0.472453,0.435829,0.494281,0.332292,0.448659
1241.000000,0.328318,0.346050,0.178863,0.245834,0.250198,0.309466,0.191442,0.473454,0.435414,0.493702,0.330941,0.449828
1242.000000,0.327573,0.348066,0.179096,0.246339,0.250879,0.308971,0.190831,0.474148,0.435389,0.497404,0.331278,0.451973
1243.000000,0.328654,0.346700,0.179532,0.245763,0.251800,0.307796,0.190787,0.475008,0.437276,0.497649,0.333534,0.451301
1244.000000,0.328475,0.347523,0.182289,0.247498,0.250578,0.307798,0.192607,0.475159,0.436940,0.495680,0.332567,0.452239
1245.000000,0.327355,0.346302,0.181980,0.246983,0.252054,0.310469,0.193648,0.474365,0.437182,0.496753,0.332744,0.451910
1246.000000,0.328517,0.347527,0.181036,0.247821,0.251864,0.309596,0.191445,0.475974,0.437782,0.496673,0.333055,0.454153
1247.000000,0.325958,0.348526,0.181420,0.247248,0.251595,0.308277,0.193058,0.477481,0.439580,0.496745,0.334118,0.455281
1248.000000,0.326485,0.350232,0.180754,0.246823,0.251956,0.308267,0.191159,0.476753,0.440060,0.497629,0.333708,0.453699
1249.000000,0.325874,0.349186,0.182623,0.247893,0.252433,0.309133,0.191827,0.478629,0.441947,0.497873,0.332933,0.455327
1250.000000,0.325955,0.350653,0.181489,0.246676,0.251971,0.309184,0.192935,0.478506,0.440697,0.496786,0.333085,0.455680
1251.000000,0.325797,0.350201,0.181716,0.248626,0.252886,0.308523,0.194866,0.478759,0.441216,0.498950,0.333692,0.458575
1252.000000,0.324001,0.351465,0.182663,0.247287,0.252730,0.309587,0.193143,0.480656,0.443476,0.499011,0.334265,0.456538
1253.000000,0.325195,0.350040,0.181912,0.249267,0.252515,0.309855,0.193280,0.478189,0.443511,0.499717,0.333981,0.459014
1254.000000,0.323968,0.352734,0.181880,0.248123,0.254821,0.310368,0.194289,0.479699,0.443134,0.499663,0.333923,0.460429
1255.000000,0.321417,0.350086,0.182105,0.249623,0.253738,0.312546,0.194427,0.482032,0.441866,0.499700,0.334101,0.460492
1256.000000,0.320724,0.350015,0.182835,0.247523,0.253018,0.310576,0.193723,0.483034,0.443025,0.501237,0.334002,0.460432
1257.000000,0.322013,0.349763,0.183595,0.248038,0.253611,0.310629,0.196592,0.483871,0.443163,0.501180,0.333216,0.461759
1258.000000,0.321115,0.353475,0.182405,0.249153,0.252487,0.311223,0.194417,0.481993,0.444605,0.502308,0.335035,0.462962
1259.000000,0.320510,0.352115,0.182455,0.249982,0.253111,0.310356,0.194851,0.482733,0.444380,0.501653,0.333350,0.462300
1260.000000,0.319829,0.351092,0.181243,0.250502,0.253246,0.310834,0.194368,0.483400,0.446778,0.501187,0.333839,0.460620
1261.000000,0.319292,0.352784,0.180486,0.248884,0.252322,0.310514,0.195219,0.484139,0.443858,0.502206,0.331498,0.464427
1262.000000,0.319188,0.352309,0.181556,0.250670,0.253941,0.310116,0.195999,0.483431,0.444488,0.499792,0.333161,0.464068
1263.000000,0.316267,0.353651,0.180738,0.248515,0.253016,0.312476,0.196388,0.484270,0.446079,0.504038,0.332066,0.463989
1264.000000,0.315307,0.350177,0.178764,0.249858,0.253117,0.310295,0.193897,0.484001,0.446504,0.502347,0.331944,0.462361
1265.000000,0.314448,0.351476,0.179433,0.247753,0.252836,0.307931,0.195670,0.484232,0.443507,0.504372,0.335071,0.464328
1266.000000,0.314854,0.351270,0.179206,0.249032,0.256278,0.308967,0.195002,0.482929,0.444432,0.501410,0.332592,0.463999
1267.000000,0.314795,0.349726,0.178259,0.246168,0.252552,0.307343,0.195283,0.483626,0.445938,0.501229,0.333229,0.463870
1268.000000,0.312064,0.352701,0.179683,0.247266,0.251022,0.308072,0.194045,0.483509,0.447553,0.502755,0.332485,0.465123
1269.000000,0.308898,0.351285,0.178063,0.248713,0.251348,0.305694,0.193751,0.482887,0.448040,0.502769,0.332206,0.464859
1270.000000,0.308559,0.352184,0.178289,0.246771,0.253545,0.305356,0.194647,0.482436,0.445652,0.502736,0.330582,0.465022
1271.000000,0.308251,0.353666,0.176461,0.248328,0.253939,0.306153,0.194410,0.483643,0.445769,0.502549,0.331910,0.466289
1272.000000,0.307304,0.350787,0.175509,0.248604,0.251718,0.306102,0.194735,0.483749,0.444933,0.501675,0.330637,0.465822
1273.000000,0.306189,0.350526,0.173669,0.246972,0.253455,0.304851,0.193053,0.484030,0.446192,0.500730,0.329283,0.465047
1274.000000,0.305327,0.350845,0.173742,0.246258,0.252673,0.304395,0.192403,0.484359,0.446832,0.502384,0.328919,0.464856
1275.000000,0.303623,0.351465,0.172814,0.246486,0.251477,0.303055,0.189675,0.483835,0.446261,0.500677,0.327896,0.464917
1276.000000,0.303586,0.349634,0.170451,0.245705,0.251120,0.301942,0.190119,0.483199,0.444634,0.500414,0.327424,0.464977
1277.000000,0.300417,0.349264,0.170240,0.246259,0.251254,0.300300,0.190900,0.482315,0.443438,0.501213,0.326629,0.465618
1278.000000,0.298741,0.350618,0.169363,0.246129,0.251621,0.300598,0.189726,0.483846,0.443853,0.501800,0.326318,0.463759
1279.000000,0.298547,0.349576,0.168950,0.245366,0.250790,0.299737,0.191143,0.482570,0.444749,0.503105,0.326901,0.465984
1280.000000,0.294949,0.346760,0.167793,0.246969,0.249344,0.297521,0.188489,0.481906,0.442446,0.501816,0.323142,0.464792
1281.000000,0.295244,0.347157,0.165488,0.244176,0.249453,0.296284,0.188736,0.481785,0.440464,0.501961,0.324636,0.461108
1282.000000,0.293279,0.349432,0.165220,0.245865,0.251192,0.296755,0.188183,0.480835,0.441306,0.500844,0.322233,0.463527
1283.000000,0.291303,0.347853,0.163192,0.242988,0.249024,0.293850,0.189225,0.480597,0.440729,0.500192,0.322939,0.464034
1284.000000,0.291265,0.346178,0.159071,0.243635,0.249183,0.292597,0.186756,0.480089,0.438482,0.501937,0.320364,0.462891
1285.000000,0.287231,0.346231,0.159965,0.244255,0.248371,0.291600,0.187128,0.479852,0.439784,0.497686,0.320099,0.461555
1286.000000,0.288042,0.345845,0.159979,0.243691,0.247601,0.289557,0.186151,0.480247,0.439262,0.498145,0.318476,0.461327
1287.000000,0.283835,0.345969,0.155611,0.241605,0.246911,0.287317,0.186106,0.479414,0.439773,0.497744,0.315814,0.460945
1288.000000,0.280812,0.343247,0.155740,0.242024,0.247152,0.286941,0.185269,0.479934,0.435692,0.498466,0.318152,0.460871
1289.000000,0.280139,0.343107,0.155489,0.241310,0.246404,0.284894,0.183569,0.478943,0.436820,0.496059,0.314299,0.457978
1290.000000,0.276923,0.343534,0.151361,0.239747,0.245357,0.285089,0.181058,0.478996,0.436076,0.497237,0.314115,0.458036
1291.000000,0.275127,0.342445,0.150283,0.240279,0.243786,0.282292,0.181643,0.476871,0.434602,0.496463,0.311728,0.459486
1292.000000,0.274106,0.342372,0.147079,0.240879,0.244231,0.279108,0.180944,0.476092,0.432004,0.496077,0.310152,0.457043
1293.000000,0.272045,0.339797,0.148054,0.238820,0.243122,0.278577,0.180307,0.474264,0.430829,0.495413,0.309954,0.457658
1294.000000,0.268597,0.340581,0.144329,0.238225,0.242203,0.276244,0.178309,0.474744,0.430828,0.495482,0.308195,0.458194
1295.000000,0.267887,0.340484,0.142387,0.237619,0.244490,0.275278,0.179182,0.472394,0.429614,0.493193,0.306209,0.453752
1296.000000,0.265687,0.339020,0.141565,0.234752,0.239552,0.271421,0.177018,0.470677,0.427713,0.493044,0.305894,0.452042
1297.000000,0.263547,0.337784,0.138685,0.235918,0.241308,0.270055,0.175017,0.472737,0.428268,0.491023,0.302959,0.451927
1298.000000,0.260171,0.336633,0.134905,0.233665,0.238725,0.267634,0.174381,0.468991,0.425235,0.490013,0.303039,0.452204
1299.000000,0.258486,0.334951,0.132833,0.233294,0.238935,0.265603,0.175640,0.469675,0.422359,0.491935,0.301220,0.451215
